Unnamed: 0,open_covid_region_code,sub_region_1,date,hospitalized_cumulative,hospitalized_new,symptom:Adrenal crisis,symptom:Allergic conjunctivitis,symptom:Amenorrhea,symptom:Angular cheilitis,symptom:Anosmia,symptom:Aphonia,symptom:Asphyxia,symptom:Atheroma,symptom:Auditory hallucination,symptom:Balance disorder,symptom:Beau's lines,symptom:Burning Chest Pain,symptom:Cataplexy,symptom:Chorea,symptom:Cleft lip and cleft palate,symptom:Clouding of consciousness,symptom:Crackles,symptom:Crepitus,symptom:Cyanosis,symptom:Depersonalization,symptom:Dysautonomia,symptom:Dysgeusia,symptom:Dyspareunia,symptom:Epiphora,symptom:Esophagitis,symptom:Facial swelling,symptom:Fibrocystic breast changes,symptom:Focal seizure,symptom:Gastroparesis,symptom:Gingival recession,symptom:Globus pharyngis,symptom:Hemolysis,symptom:Hepatic encephalopathy,symptom:Hepatotoxicity,symptom:Hydrocephalus,symptom:Hypercalcaemia,symptom:Hypercapnia,symptom:Hyperemesis gravidarum,symptom:Hypersomnia,symptom:Hyperventilation,symptom:Hypochondriasis,symptom:Hypomania,symptom:Laryngitis,symptom:Male infertility,symptom:Mitral insufficiency,symptom:Muscle atrophy,symptom:Myoclonus,symptom:Nasal polyp,symptom:Neck mass,symptom:Neutropenia,symptom:Night terror,symptom:Nocturnal enuresis,symptom:Nystagmus,symptom:Onychorrhexis,symptom:Papule,symptom:Pericarditis,symptom:Petechia,symptom:Photophobia,symptom:Polydipsia,symptom:Polyuria,symptom:Ptosis,symptom:Pulmonary edema,symptom:Rectal pain,symptom:Rectal prolapse,symptom:Rheum,symptom:Rumination,symptom:Sensitivity to sound,symptom:Shallow breathing,symptom:Spasticity,symptom:Stridor,symptom:Subdural hematoma,symptom:Tachypnea,symptom:Tenderness,symptom:Trichoptilosis,symptom:Urinary urgency,symptom:Ventricular fibrillation,symptom:Viral pneumonia
252,US-MT,Montana,2020-06-22,100.0,10.0,1.458109146810146,1.7171406610299769,0.9592621060722522,0.652574942352037,0.8823981552651807,,1.1222136817832435,0.7770945426594926,0.9884704073789392,1.2759415833973868,1.256725595695619,0.7863182167563413,0.8539584934665642,0.9784780937740201,1.2090699461952346,0.9016141429669485,0.4511913912375096,0.9116064565718678,0.7863182167563413,0.7386625672559569,0.8631821675634128,1.3335895465026903,0.8539584934665642,0.9500384319754035,1.323597232897771,1.4104534973097618,0.9308224442736356,1.0076863950807071,1.266717909300538,1.06456571867794,0.8731744811683321,0.5657186779400462,0.7578785549577248,1.1898539584934666,1.1414296694850115,1.438893159108378,1.0361260568793236,1.1898539584934666,0.7478862413528056,0.9308224442736356,1.1222136817832435,1.1706379707916987,0.4027671022290546,0.7002305918524212,1.4488854727132976,0.9884704073789392,0.6717909300538047,0.7963105303612605,1.218293620292083,1.1222136817832435,1.132205995388163,1.3528055342044583,1.4196771714066103,0.8347425057647962,0.9400461183704842,0.8539584934665642,0.8247501921598771,1.2475019215987702,0.7386625672559569,1.046118370484243,,0.5657186779400462,,1.218293620292083,0.8247501921598771,0.719446579554189,1.1990776325903152,0.5757109915449654,1.1414296694850115,0.7770945426594926,1.2759415833973868,0.7386625672559569,0.9592621060722522,0.7102229054573406,0.5757109915449654,0.719446579554189,
253,US-MT,Montana,2020-06-29,112.0,12.0,0.8478093774019985,0.808608762490392,0.808608762490392,0.5165257494235204,0.9938508839354343,0.45810914681014603,0.7109915449654113,0.7986164488854728,0.7009992313604919,1.2275172943889316,1.1491160645657186,0.47732513451191394,0.7109915449654113,1.1783243658724059,1.2175249807840123,0.9738662567255957,0.5165257494235204,0.8670253651037663,0.7694081475787855,0.7794004611837049,0.7694081475787855,1.1491160645657186,0.5649500384319753,0.6133743274404305,1.1883166794773252,0.983858570330515,0.7694081475787855,1.0714834742505766,1.5488086087624904,0.8862413528055342,1.0322828593389701,0.5941583397386626,0.7209838585703305,1.0130668716372022,0.9062259800153727,0.9154496541122213,1.1199077632590315,0.9346656418139893,0.9254419677171406,0.9738662567255957,0.8178324365872407,0.8862413528055342,0.5841660261337432,0.6625672559569561,1.0030745580322828,0.9154496541122213,0.7009992313604919,0.7401998462720984,1.1491160645657186,1.1883166794773252,1.0230591852421216,1.461183704842429,1.0614911606456572,1.2367409684857802,0.9254419677171406,0.7986164488854728,0.9738662567255957,0.6717909300538047,0.6041506533435819,1.0614911606456572,0.8862413528055342,0.4965411222136818,0.6717909300538047,1.3243658724058418,0.7401998462720984,1.2467332820906993,1.2275172943889316,0.45810914681014603,0.7501921598770177,0.7302075326671791,1.315142198308993,0.8570330514988471,1.0522674865488086,0.808608762490392,1.1883166794773252,0.7109915449654113,0.4289008455034589
254,US-MT,Montana,2020-07-06,133.0,21.0,1.385857033051499,0.7163720215219063,0.8647194465795542,0.8278247501921598,1.4135280553420446,0.4181398923904689,1.0230591852421216,0.9485011529592621,0.7717140661029976,1.3574173712528825,1.0691775557263643,0.6041506533435819,0.930053804765565,1.2459646425826287,1.1252882398155266,1.0322828593389701,0.5488086087624904,0.5395849346656418,0.6510376633358955,1.0784012298232128,0.930053804765565,1.1998462720983858,0.8554957724827057,0.6787086856264413,1.3205226748654881,1.6556495003843197,0.8278247501921598,0.9208301306687164,1.2551883166794773,1.302075326671791,0.8739431206764027,0.5580322828593389,0.846272098385857,0.7624903920061491,1.0876249039200616,1.2275172943889316,1.2275172943889316,0.9016141429669485,1.0599538816295158,1.2836279784780937,1.3205226748654881,1.2928516525749425,0.5857033051498847,0.9016141429669485,0.9853958493466565,1.1252882398155266,0.5857033051498847,0.7717140661029976,1.2644119907763258,1.1621829362029208,0.7163720215219063,0.9761721752498078,1.0784012298232128,1.0138355111452728,1.0415065334358187,1.1252882398155266,1.302075326671791,1.0230591852421216,0.40891621829362035,1.0599538816295158,0.9392774788624136,0.7255956956187548,0.6141429669485012,1.2090699461952346,0.7532667179093006,0.5580322828593389,1.1252882398155266,0.4373558800922368,0.5764796310530361,0.8093774019984626,1.2836279784780937,0.7071483474250576,1.0691775557263643,0.8278247501921598,0.8831667947732513,0.7717140661029976,0.39969254419677175
255,US-MT,Montana,2020-07-13,167.0,34.0,1.0953112990007687,0.7425057647963106,0.9561875480399692,0.5380476556495004,1.8193697156033821,,1.3735588009223676,0.9185242121445042,0.5941583397386626,1.3920061491160645,1.0584166026133743,0.6587240584166026,0.8262874711760184,1.132205995388163,1.234435049961568,0.7609531129900077,0.5380476556495004,0.5664873174481169,0.9093005380476556,0.6771714066102998,0.649500384319754,1.4757878554957724,0.8631821675634128,0.5664873174481169,0.8539584934665642,1.4104534973097618,0.9377401998462721,0.88162951575711,1.132205995388163,1.0676402767102229,0.9277478862413528,0.4173712528823981,0.5380476556495004,1.0676402767102229,1.1137586471944658,1.1045349730976173,1.3458877786318217,1.0392006149116064,0.5757109915449654,0.9377401998462721,1.234435049961568,1.1137586471944658,0.7425057647963106,0.9185242121445042,1.0115295926210608,0.9654112221368178,0.4358186010760953,0.7794004611837049,1.2528823981552653,1.1598770176787088,0.983858570330515,1.2159877017678709,1.2528823981552653,1.1598770176787088,1.2252113758647194,0.9930822444273636,1.262106072252114,0.7978478093774021,0.4458109146810146,0.7701767870868562,0.8631821675634128,0.7425057647963106,0.7240584166026134,1.6610299769408148,0.7056110684089162,0.6126056879323597,0.6771714066102998,0.7609531129900077,0.7240584166026134,0.5941583397386626,1.0207532667179093,0.81706379707917,1.0953112990007687,0.9377401998462721,0.88162951575711,0.6218293620292084,0.4734819369715604
256,US-MT,Montana,2020-07-20,201.0,34.0,1.2774788624135283,0.7179093005380477,1.137586471944658,0.6717909300538047,1.6602613374327442,0.4665641813989239,1.2867025365103766,1.0069177555726365,0.6717909300538047,1.361260568793236,1.3520368946963874,0.5034588777863183,0.8954650269023828,0.7740199846272099,1.0069177555726365,0.8485780169100692,0.44734819369715606,0.8116833205226749,0.606456571867794,0.9976940814757879,0.8485780169100692,1.361260568793236,1.1283627978478095,0.7086856264411991,0.7271329746348963,0.9700230591852421,0.8209069946195234,1.1283627978478095,1.2867025365103766,1.7156033820138357,0.8301306687163721,0.6341275941583397,0.91391237509608,1.2121445042275172,1.035357417371253,1.035357417371253,1.0630284396617986,1.2029208301306689,0.7924673328209071,1.035357417371253,0.8954650269023828,1.6787086856264413,,1.221368178324366,0.7740199846272099,0.9976940814757879,0.4942352036894696,0.8485780169100692,1.7717140661029978,1.259031514219831,1.0445810914681015,1.231360491929285,1.315142198308993,0.8578016910069178,1.0445810914681015,0.8670253651037663,1.3059185242121445,0.7271329746348963,0.7740199846272099,0.9423520368946964,0.8393543428132206,0.8862413528055342,0.606456571867794,1.398923904688701,0.7740199846272099,0.8485780169100692,0.6810146041506533,0.606456571867794,0.9231360491929285,0.45734050730207537,1.1099154496541122,0.9976940814757879,1.1099154496541122,0.6341275941583397,0.6249039200614912,0.6810146041506533,
257,US-MT,Montana,2020-07-27,236.0,35.0,0.5580322828593389,0.48347425057647964,1.0415065334358187,0.5764796310530361,1.3389700230591854,0.5949269792467333,1.0507302075326672,0.7809377401998463,0.6141429669485012,1.5995388162951576,1.1437355880092237,0.49269792467332824,0.9761721752498078,1.0507302075326672,0.930053804765565,0.9392774788624136,0.4373558800922368,0.8186010760953113,0.6694850115295927,1.0138355111452728,0.930053804765565,1.218293620292083,0.9023827824750192,0.6787086856264413,1.0415065334358187,1.2744043043812452,1.1345119139123752,1.0691775557263643,1.1998462720983858,1.0046118370484243,0.930053804765565,0.5119139123750961,0.9485011529592621,1.3674096848578017,0.9208301306687164,1.0046118370484243,1.1437355880092237,0.9761721752498078,0.7071483474250576,0.7909300538047656,0.8647194465795542,1.692544196771714,0.5395849346656418,0.9577248270561107,0.7163720215219063,1.0230591852421216,0.5764796310530361,0.9485011529592621,1.1529592621060722,1.1998462720983858,1.0230591852421216,1.0691775557263643,1.1160645657186778,0.9669485011529593,1.3205226748654881,1.0507302075326672,0.8278247501921598,0.6325903151421983,0.5580322828593389,0.8647194465795542,0.7809377401998463,0.6233666410453497,0.8554957724827057,1.3674096848578017,0.4465795541890853,0.7624903920061491,0.9208301306687164,0.5303612605687933,0.8554957724827057,0.7163720215219063,1.2090699461952346,0.7440430438124519,0.9953881629515757,0.7163720215219063,0.5857033051498847,0.5395849346656418,
258,US-MT,Montana,2020-08-03,273.0,37.0,0.9830899308224442,0.4358186010760953,1.0199846272098385,0.6026133743274404,1.1406610299769409,,0.9085318985395849,0.9454265949269793,0.9923136049192929,1.5949269792467333,0.9830899308224442,0.5657186779400462,1.0292083013066873,0.8624135280553421,0.7601844734819371,0.8439661798616449,0.38047655649500384,0.714066102997694,0.5841660261337432,1.1037663335895465,0.7786318216756342,1.2890084550345888,1.0292083013066873,0.7509607993850884,1.1960030745580323,1.1683320522674865,1.0845503458877785,1.0845503458877785,1.27978478093774,1.1683320522674865,1.1498847040737894,0.4081475787855496,0.5933897002305918,1.4558032282859341,0.9554189085318985,1.07532667179093,0.8439661798616449,1.1314373558800923,0.7786318216756342,0.6579554189085319,1.0384319754035358,1.474250576479631,0.547271329746349,1.1314373558800923,1.1498847040737894,0.9454265949269793,0.8063028439661799,0.6679477325134512,1.3535741737125289,1.2144504227517294,1.0937740199846273,1.1222136817832435,1.223674096848578,1.1314373558800923,1.2890084550345888,0.8347425057647962,1.223674096848578,1.0845503458877785,0.5288239815526518,0.9923136049192929,0.8716372021521906,0.6026133743274404,0.6395080707148347,1.2144504227517294,0.5841660261337432,0.7970791698693312,0.8808608762490393,0.49116064565718676,0.7878554957724827,0.6771714066102998,1.2982321291314374,0.695618754803997,0.9362029208301307,0.8900845503458878,0.5749423520368947,0.509607993850884,
259,US-MT,Montana,2020-08-10,330.0,57.0,1.20445810914681,,1.019215987701768,0.5926210607225212,1.019215987701768,,0.9169869331283628,0.7970791698693312,0.6210607225211376,1.2974634896233666,0.9169869331283628,0.8431975403535742,1.1114527286702538,1.0468870099923135,1.083781706379708,0.9546502690238279,0.425826287471176,0.722521137586472,0.7409684857801692,1.1675634127594159,1.1491160645657186,1.2790161414296695,1.1114527286702538,0.7040737893927748,1.0745580322828594,0.8893159108378171,1.2598001537279018,1.019215987701768,1.0284396617986165,0.8893159108378171,0.9823212913143735,0.5188316679477325,1.0653343581860106,0.8985395849346656,0.973097617217525,0.8155265180630284,1.0468870099923135,1.0745580322828594,0.722521137586472,0.6018447348193697,0.8339738662567255,1.186010760953113,0.5465026902382782,0.8800922367409685,1.1491160645657186,0.9362029208301307,0.7501921598770177,0.7501921598770177,1.5380476556495006,1.121445042275173,0.9546502690238279,1.083781706379708,1.2790161414296695,0.9546502690238279,1.037663335895465,0.6948501152959261,1.2690238278247503,1.0653343581860106,0.45426594926979247,0.9823212913143735,0.7694081475787855,0.7317448116833205,0.8339738662567255,0.9262106072252114,0.8708685626441199,0.6395080707148347,0.9169869331283628,0.5372790161414297,0.9169869331283628,0.5926210607225212,1.2413528055342045,0.8339738662567255,1.2136817832436586,0.8247501921598771,0.7501921598770177,0.5926210607225212,
260,US-MT,Montana,2020-08-17,383.0,53.0,1.0822444273635665,0.4596464258262875,0.8116833205226749,0.7217524980784013,1.1544965411222137,0.441967717140661,0.7125288239815526,0.9646425826287471,0.8209069946195234,1.325903151421983,1.019215987701768,0.3873943120676403,1.1906225980015372,1.2897770945426597,1.0368946963873944,0.9738662567255957,,0.7394312067640276,0.5588009223674096,0.8931591083781706,0.9108378170637971,1.4427363566487317,1.2175249807840123,0.7486548808608763,1.099923136049193,1.019215987701768,0.8024596464258262,1.1906225980015372,1.434281322059954,1.1990776325903152,1.0099923136049194,0.3697156033820138,0.9108378170637971,1.2713297463489623,1.1360491929285166,1.325903151421983,0.5503458877786318,1.1813989239046887,0.46887009992313605,0.9646425826287471,1.019215987701768,1.1990776325903152,0.4596464258262875,0.9377401998462721,0.9200614911606457,1.3166794773251345,0.649500384319754,0.8293620292083013,0.9377401998462721,1.5511145272867026,0.7033051498847042,1.434281322059954,0.9200614911606457,0.8293620292083013,1.2083013066871637,1.325903151421983,1.0553420445810915,0.8293620292083013,0.5772482705611068,1.073020753266718,0.6041506533435819,0.4327440430438125,0.631053036126057,1.0007686395080706,0.5318985395849347,0.8116833205226749,1.0099923136049194,0.46887009992313605,0.7217524980784013,0.4780937740199846,1.6410453497309763,0.7302075326671791,0.9377401998462721,0.6671790930053805,0.6856264411990777,0.441967717140661,
261,US-MT,Montana,2020-08-24,436.0,53.0,1.0361260568793236,0.45196003074558033,1.4788624135280553,0.44273635664873173,1.1514219830899308,0.42505764796310536,0.9477325134511914,1.05380476556495,0.8147578785549577,1.3197540353574175,1.1598770176787088,0.6733282090699462,1.1068408916218293,1.1245196003074558,1.266717909300538,0.8946963873943121,0.5403535741737125,0.9208301306687164,0.7617217524980784,1.0276710222905456,0.8770176787086856,1.1421983089930823,1.05380476556495,0.5757109915449654,1.0714834742505766,0.8770176787086856,1.0630284396617986,0.867794004611837,1.3551114527286703,0.9830899308224442,0.8232129131437357,0.4696387394312068,1.0983858570330514,0.9477325134511914,1.1598770176787088,1.20445810914681,0.7086856264411991,1.275172943889316,0.5841660261337432,0.8147578785549577,0.7617217524980784,1.3374327440430438,0.4780937740199846,0.9123750960799385,0.9915449654112222,0.867794004611837,0.5403535741737125,0.7348193697156035,1.0714834742505766,1.212913143735588,0.9385088393543429,1.1245196003074558,1.1337432744043043,0.9654112221368178,1.239815526518063,1.1867794004611836,0.930053804765565,0.867794004611837,0.5134511913912375,1.239815526518063,0.6372021521906226,0.8770176787086856,0.7701767870868562,1.0276710222905456,0.8232129131437357,1.0092236740968485,1.080707148347425,0.37202152190622595,0.6910069177555727,0.5580322828593389,1.1421983089930823,1.0630284396617986,1.0983858570330514,0.8147578785549577,0.8324365872405842,0.8416602613374327,
262,US-MT,Montana,2020-08-31,498.0,62.0,1.3512682551883166,0.45657186779400466,1.368946963873943,0.6056879323597233,1.2113758647194466,0.6671790930053805,1.3335895465026903,0.9039200614911607,0.719446579554189,1.4657955418908533,1.1675634127594159,0.7986164488854728,1.026902382782475,1.1760184473481938,1.1498847040737894,0.8247501921598771,0.3858570330514988,0.7809377401998463,0.9477325134511914,0.9830899308224442,0.8339738662567255,1.132205995388163,0.8777863182167563,0.47425057647963104,1.035357417371253,0.9569561875480399,0.9915449654112222,1.0883935434281322,1.1675634127594159,1.035357417371253,0.9654112221368178,0.8685626441199078,0.9569561875480399,1.3512682551883166,1.237509607993851,1.0791698693312837,0.7809377401998463,0.9738662567255957,0.8070714834742506,0.930053804765565,0.8247501921598771,1.1675634127594159,0.3681783243658724,0.8685626441199078,0.930053804765565,1.2282859338970025,0.8247501921598771,0.7286702536510377,1.4481168332052268,1.4481168332052268,0.9123750960799385,1.299000768639508,0.9477325134511914,1.1060722521137587,1.2282859338970025,1.035357417371253,0.8424289008455036,0.649500384319754,0.6233666410453497,1.035357417371253,0.8247501921598771,0.6756341275941583,0.6233666410453497,1.0968485780169102,0.6933128362797848,0.7017678708685627,1.0883935434281322,0.3681783243658724,0.8777863182167563,0.7109915449654113,1.1406610299769409,0.6579554189085319,0.8247501921598771,0.649500384319754,1.1229823212913144,0.7463489623366641,0.4827056110684089
263,US-MT,Montana,2020-09-07,531.0,33.0,1.3089930822444276,0.563412759415834,0.9707916986933129,0.6418139892390469,1.1706379707916987,0.5203689469638739,0.7540353574173713,0.8147578785549577,0.9016141429669485,1.4127594158339738,1.0146041506533436,0.47655649500384323,0.9707916986933129,1.1006917755572636,1.2659492697924672,0.5372790161414297,0.919292851652575,0.7886241352805534,1.0922367409684859,1.126825518831668,0.9362029208301307,1.2221368178324366,1.0576479631053035,0.8063028439661799,1.0661029976940815,1.083781706379708,0.883935434281322,1.0315142198308993,1.3435818601076095,1.1529592621060722,1.1790930053804765,0.883935434281322,1.0146041506533436,1.126825518831668,0.883935434281322,1.1706379707916987,0.84934665641814,0.9884704073789392,0.606456571867794,1.2659492697924672,0.962336664104535,0.9277478862413528,0.563412759415834,0.5111452728670254,0.9969254419677172,1.126825518831668,,0.684857801691007,1.2136817832436586,1.4219830899308226,0.9538816295157572,1.4734819369715606,0.919292851652575,0.6764027671022291,0.9707916986933129,1.1352805534204458,0.9362029208301307,0.8324365872405842,0.5203689469638739,0.962336664104535,1.0230591852421216,0.5372790161414297,0.6671790930053805,1.3351268255188318,0.39892390468870104,0.9277478862413528,1.1099154496541122,0.38124519600307455,0.8754803996925442,0.8063028439661799,1.5949269792467333,0.9362029208301307,1.0661029976940815,1.11837048424289,0.5980015372790162,0.684857801691007,0.37279016141429666
264,US-MT,Montana,2020-09-14,576.0,45.0,1.3328209069946195,0.4642582628747118,1.1806302843966179,0.5903151421983089,1.5349730976172176,0.6072252113758647,1.1721752498078402,1.0799385088393545,0.9700230591852421,1.425826287471176,0.919292851652575,0.531129900076864,1.2229054573405074,1.2736356648731746,1.3497309761721752,0.7924673328209071,0.6664104534973098,0.8178324365872407,0.9953881629515757,1.1468101460415066,0.7509607993850884,1.3920061491160645,0.8770176787086856,0.4803996925441968,1.1975403535741738,0.7847809377402,0.7255956956187548,1.0968485780169102,1.0630284396617986,1.2144504227517294,0.9700230591852421,0.9023827824750192,0.919292851652575,1.3835511145272867,1.3159108378170639,1.4089162182936201,1.1222136817832435,0.9615680245964643,0.7847809377402,1.1468101460415066,1.1383551114527288,1.1383551114527288,0.5395849346656418,0.9869331283627979,1.6026133743274407,0.9700230591852421,0.7594158339738664,0.8347425057647962,0.8601076095311299,1.3412759415833972,0.8939277478862414,1.3835511145272867,1.2144504227517294,0.7763259031514219,1.3074558032282861,0.8854727132974635,1.105303612605688,1.1637202152190622,0.5226748654880861,1.1975403535741738,0.8601076095311299,0.6748654880860876,0.5734050730207533,1.299000768639508,0.6241352805534204,1.046118370484243,0.9784780937740201,0.3374327440430438,0.8770176787086856,0.8854727132974635,1.4757878554957724,0.7340507302075328,1.2651806302843966,1.0207532667179093,0.8770176787086856,0.7847809377402,
265,US-MT,Montana,2020-09-21,698.0,122.0,1.221368178324366,0.3781706379707917,1.2036894696387395,0.722521137586472,1.7717140661029978,0.6195234435049962,1.0491929285165258,1.1352805534204458,0.8255188316679478,1.221368178324366,0.9116064565718678,0.6533435818601077,1.0576479631053035,1.0491929285165258,1.126825518831668,0.7571099154496541,0.8339738662567255,0.7056110684089162,0.627978478093774,0.9631053036126056,0.8770176787086856,1.4788624135280553,1.0322828593389701,0.6448885472713298,1.0230591852421216,0.90315142198309,1.0407378939277478,1.1698693312836281,1.4273635664873174,1.221368178324366,0.8601076095311299,0.9546502690238279,0.851652574942352,0.9892390468870099,1.5219062259800153,1.4019984627209838,1.1437355880092237,0.9116064565718678,0.6963873943120676,1.2036894696387395,1.1006917755572636,1.3243658724058418,0.3781706379707917,0.9116064565718678,1.4965411222136817,1.3843197540353576,0.6794773251345119,0.8770176787086856,1.0922367409684859,1.5564950038431975,1.0322828593389701,1.212913143735588,1.617217524980784,0.851652574942352,1.2728670253651038,0.9892390468870099,0.9715603382013837,0.8854727132974635,0.6102997694081477,1.1783243658724059,0.9631053036126056,0.7478862413528056,0.9285165257494236,1.07532667179093,0.7655649500384321,1.1614142966948502,1.1437355880092237,0.44734819369715606,1.126825518831668,1.126825518831668,1.4880860876249038,1.126825518831668,1.1352805534204458,0.8946963873943121,0.7993850883935435,0.94619523443505,
266,US-ND,North Dakota,2020-01-06,,,0.8953922789539229,,1.3611457036114571,0.7110834371108344,0.6127023661270237,0.7471980074719802,0.9813200498132005,0.8331257783312579,0.6376089663760898,0.9564134495641345,1.2378580323785804,0.5877957658779577,0.9688667496886676,1.1394769613947697,1.7895392278953923,0.9813200498132005,,0.9688667496886676,1.2254047322540473,0.5516811955168119,0.8704856787048569,1.0298879202988793,0.9925280199252803,0.9315068493150687,0.8953922789539229,1.1158156911581572,1.066002490660025,0.9439601494396016,0.9925280199252803,1.5691158156911582,0.7235367372353674,,0.9439601494396016,1.12826899128269,1.0547945205479454,1.2378580323785804,0.5516811955168119,1.0547945205479454,0.9315068493150687,0.7471980074719802,0.8331257783312579,1.0423412204234122,1.7285180572851808,1.348692403486924,1.066002490660025,1.0049813200498132,0.6861768368617684,1.1033623910336239,0.7721046077210462,1.1519302615193028,1.2017434620174348,1.3611457036114571,1.066002490660025,1.0298879202988793,1.1768368617683687,0.6127023661270237,1.0547945205479454,0.7721046077210462,0.539227895392279,0.8094645080946451,1.1892901618929017,0.5877957658779577,1.1768368617683687,1.3362391033623913,1.3237858032378582,0.9925280199252803,1.066002490660025,,0.7970112079701122,1.3113325031133252,0.9925280199252803,1.37359900373599,1.1892901618929017,1.2752179327521795,0.7471980074719802,,1.4956413449564134
267,US-ND,North Dakota,2020-01-13,,,1.222914072229141,,1.2341220423412205,,0.5877957658779577,0.5404732254047323,1.4458281444582815,1.222914072229141,0.8343711083437112,1.3163138231631384,1.2577833125778333,0.5753424657534247,1.6450809464508096,1.2814445828144458,2.833125778331258,0.8343711083437112,0.6936488169364883,0.5753424657534247,1.1046077210460772,0.7048567870485679,0.916562889165629,0.6463262764632629,0.9750933997509341,1.1755915317559154,1.0224159402241595,0.7409713574097136,0.8580323785803238,1.222914072229141,1.12826899128269,1.0572851805728518,0.8231631382316315,0.7870485678704858,0.9053549190535493,0.7758405977584061,1.210460772104608,1.0809464508094646,0.763387297633873,0.9290161892901619,1.0572851805728518,0.9290161892901619,1.0697384806973849,1.0933997509339974,1.2689912826899128,1.1755915317559154,1.1992528019925282,1.2465753424657535,,1.2465753424657535,1.4346201743462017,1.352428393524284,0.7758405977584061,1.5280199252801994,1.1170610211706105,1.3636363636363638,0.9875466998754671,0.8343711083437112,1.0697384806973849,1.0933997509339974,0.6114570361145705,1.210460772104608,0.8929016189290162,0.9638854296388544,0.8580323785803238,1.140722291407223,1.5404732254047322,0.9402241594022417,1.0348692403486925,,0.7995018679950188,1.480697384806974,1.12826899128269,1.1755915317559154,1.186799501867995,1.222914072229141,0.9526774595267747,1.2465753424657535,1.2814445828144458
268,US-ND,North Dakota,2020-01-20,,,1.7559153175591533,0.5815691158156912,1.368617683686177,0.5927770859277709,0.6413449564134497,1.0410958904109588,1.174346201743462,1.368617683686177,0.6662515566625156,1.476961394769614,0.8841843088418431,0.5566625155666252,1.2353673723536738,1.5740971357409717,1.5255292652552928,1.066002490660025,1.3325031133250311,0.9813200498132005,1.2590286425902864,0.7509339975093401,0.6537982565379826,0.5454545454545455,0.8480697384806974,0.8966376089663762,1.0410958904109588,1.0896637608966377,0.6662515566625156,1.1980074719800746,1.1980074719800746,1.1021170610211706,1.028642590286426,0.7509339975093401,0.8841843088418431,0.9564134495641345,1.0535491905354921,1.646326276463263,1.1257783312577834,1.3798256537982567,0.6899128268991284,1.2951432129514322,1.1618929016189292,1.186799501867995,1.5616438356164384,1.2590286425902864,1.028642590286426,1.210460772104608,0.5330012453300125,0.9813200498132005,1.222914072229141,1.4047322540473226,1.186799501867995,1.8530510585305109,1.3200498132004983,1.0772104607721047,1.51307596513076,1.0535491905354921,1.2590286425902864,1.0049813200498132,0.7745952677459527,1.1618929016189292,1.1145703611457036,0.9688667496886676,0.6413449564134497,1.0535491905354921,1.2465753424657535,1.1145703611457036,0.7509339975093401,0.6899128268991284,1.0772104607721047,1.9975093399750934,1.62266500622665,1.5255292652552928,1.464508094645081,1.1257783312577834,0.6662515566625156,0.9439601494396016,1.5018679950186802
269,US-ND,North Dakota,2020-01-27,,,1.2092154420921546,0.4981320049813201,1.2328767123287672,0.8767123287671234,0.5217932752179328,0.9489414694894148,1.2328767123287672,1.3748443337484433,1.0435865504358657,1.5529265255292655,1.3872976338729766,0.5566625155666252,0.8418430884184309,1.589041095890411,1.7658779576587798,0.6276463262764633,0.9128268991282691,1.0547945205479454,1.078455790784558,0.6164383561643836,0.6874221668742216,1.0547945205479454,0.8767123287671234,0.8418430884184309,1.0547945205479454,1.1382316313823164,1.2092154420921546,0.9240348692403487,1.2926525529265258,0.9601494396014945,0.8891656288916563,0.8418430884184309,1.5168119551681196,1.244084682440847,1.5641344956413452,1.3511830635118307,1.6948941469489416,1.2204234122042343,0.8655043586550437,1.1855541718555418,1.0672478206724783,1.090909090909091,1.4582814445828147,0.9962640099626402,1.8019925280199256,1.25653798256538,0.7820672478206726,0.9962640099626402,1.1855541718555418,1.5056039850560399,1.1021170610211706,1.5168119551681196,1.5168119551681196,1.2801992528019925,1.3275217932752181,0.8655043586550437,1.2328767123287672,0.8655043586550437,0.8891656288916563,1.0672478206724783,0.9364881693648817,1.3636363636363638,0.5454545454545455,0.8891656288916563,1.1967621419676215,0.7471980074719802,1.5056039850560399,0.7820672478206726,1.3163138231631384,2.1220423412204235,1.2926525529265258,1.2689912826899128,1.2204234122042343,1.0547945205479454,0.8767123287671234,1.1257783312577834,1.6363636363636365
